user_id,date_week,requests_count
289955a2,2022-05-30 00:00:00,
7f7034f6,2022-05-30 00:00:00,
522a7c49,2022-05-30 00:00:00,1
d277b066,2022-05-30 00:00:00,2
8c59c32d,2022-05-30 00:00:00,
a1d752d5,2022-05-30 00:00:00,
1b923e13,2022-05-30 00:00:00,
03605714,2022-05-30 00:00:00,2
8001297c,2022-05-30 00:00:00,1
718b8ea0,2022-05-30 00:00:00,
2ce3a5e6,2022-05-30 00:00:00,1
454bdfb3,2022-05-30 00:00:00,1
19c034fb,2022-05-30 00:00:00,
d9f7b810,2022-05-30 00:00:00,
0f0e1ebc,2022-05-30 00:00:00,1
8688b2fc,2022-05-30 00:00:00,
b4ca55e1,2022-05-30 00:00:00,1
e76f896f,2022-05-30 00:00:00,
84d23de5,2022-05-30 00:00:00,
9ab427d0,2022-05-30 00:00:00,
c3ea8594,2022-05-30 00:00:00,
a39e2c56,2022-05-30 00:00:00,
cfcb3966,2022-05-30 00:00:00,
e839a888,2022-05-30 00:00:00,
3cb796bd,2022-05-30 00:00:00,
3525fbfd,2022-05-30 00:00:00,2
13e4e1f0,2022-05-30 00:00:00,
ed5b1993,2022-05-30 00:00:00,
165b5452,2022-05-30 00:00:00,
36bd8ef7,2022-05-30 00:00:00,1
225d1250,2022-05-30 00:00:00,1
a9eed402,2022-05-30 00:00:00,3
0c5cb76c,2022-05-30 00:00:00,
9d2f8df9,2022-05-30 00:00:00,
a5f69a81,2022-05-30 00:00:00,
9431adfc,2022-05-30 00:00:00,
7d743d17,2022-05-30 00:00:00,
57e258fd,2022-05-30 00:00:00,
107ef615,2022-05-30 00:00:00,3
79528be8,2022-05-30 00:00:00,
b410e927,2022-05-30 00:00:00,
ee9c7a9f,2022-05-30 00:00:00,
4e9bf197,2022-05-30 00:00:00,1
6d81fe06,2022-05-30 00:00:00,
3f3a991f,2022-05-30 00:00:00,
36d6701b,2022-05-30 00:00:00,
881236d3,2022-05-30 00:00:00,
7ddc7489,2022-05-30 00:00:00,
a4b5dbce,2022-05-30 00:00:00,1
8d9f0d76,2022-05-30 00:00:00,
069761bc,2022-05-30 00:00:00,
1f9e8dd4,2022-05-30 00:00:00,
5566d5ab,2022-05-30 00:00:00,
30df4838,2022-05-30 00:00:00,
4d01d7e4,2022-05-30 00:00:00,
0a38846e,2022-05-30 00:00:00,
e35ff367,2022-05-30 00:00:00,
250f0797,2022-05-30 00:00:00,
ca703653,2022-05-30 00:00:00,
1548d11b,2022-05-30 00:00:00,
27dc49f1,2022-05-30 00:00:00,
38ef2a46,2022-05-30 00:00:00,
2ed0a3f8,2022-05-30 00:00:00,
0e5695cb,2022-05-30 00:00:00,
09f57f76,2022-05-30 00:00:00,
9680a707,2022-05-30 00:00:00,
4b2d8ec9,2022-05-30 00:00:00,
a067ce51,2022-05-30 00:00:00,
e23db0bf,2022-05-30 00:00:00,
e650c06b,2022-05-30 00:00:00,1
0120df7e,2022-05-30 00:00:00,
aa8e46c8,2022-05-30 00:00:00,1
1ba50fa3,2022-05-30 00:00:00,
8f659dc8,2022-05-30 00:00:00,
a1a0cfb8,2022-05-30 00:00:00,1
14cf85d6,2022-05-30 00:00:00,1
987a3f37,2022-05-30 00:00:00,
0cdc78d3,2022-05-30 00:00:00,
9f732080,2022-05-30 00:00:00,1
e4b34f8c,2022-05-30 00:00:00,
d62f9106,2022-05-30 00:00:00,1
f26bd79a,2022-05-30 00:00:00,1
14582893,2022-05-30 00:00:00,
974198f8,2022-05-30 00:00:00,
9470a4f0,2022-05-30 00:00:00,
bbee9e8a,2022-05-30 00:00:00,
f456a683,2022-05-30 00:00:00,1
47e3e7ad,2022-05-30 00:00:00,
200b9027,2022-05-30 00:00:00,
5af3a337,2022-05-30 00:00:00,
41bf4eb7,2022-05-30 00:00:00,
17e623bf,2022-05-30 00:00:00,1
118c9a50,2022-05-30 00:00:00,
e83407e5,2022-05-30 00:00:00,1
afff426d,2022-05-30 00:00:00,
c0c0fb56,2022-05-30 00:00:00,
eb74c726,2022-05-30 00:00:00,
176ea444,2022-05-30 00:00:00,1
c92de2c1,2022-05-30 00:00:00,
7a132971,2022-05-30 00:00:00,
f2a7a3e1,2022-05-30 00:00:00,1
c46e8767,2022-05-30 00:00:00,
dff4a96f,2022-05-30 00:00:00,1
3c8da942,2022-05-30 00:00:00,
f2e438c7,2022-05-30 00:00:00,
aa6e2d6f,2022-05-30 00:00:00,
713d023d,2022-05-30 00:00:00,
af9eed7d,2022-05-30 00:00:00,
61a488bb,2022-05-30 00:00:00,
d3269d85,2022-05-30 00:00:00,1
c533f33d,2022-05-30 00:00:00,2
78f90146,2022-05-30 00:00:00,1
540b80fd,2022-05-30 00:00:00,
eb99e873,2022-05-30 00:00:00,
19781dd4,2022-05-30 00:00:00,
9ca548de,2022-05-30 00:00:00,
1365b591,2022-05-30 00:00:00,
f1038951,2022-05-30 00:00:00,
06025a65,2022-05-30 00:00:00,
20d68b63,2022-05-30 00:00:00,
06f98378,2022-05-30 00:00:00,
353144c6,2022-05-30 00:00:00,
22282712,2022-05-30 00:00:00,1
04b28f6e,2022-05-30 00:00:00,
0ffb577f,2022-05-30 00:00:00,
e0a7ef5a,2022-05-30 00:00:00,
aebb317c,2022-05-30 00:00:00,
fcf08132,2022-05-30 00:00:00,
9bb8495f,2022-07-11 00:00:00,1
aef16e8a,2022-07-11 00:00:00,1
3b8bf3af,2022-07-11 00:00:00,4
c650a10c,2022-07-11 00:00:00,2
9260de1c,2022-07-11 00:00:00,4
bbf055fe,2022-07-11 00:00:00,3
46f26a14,2022-07-11 00:00:00,2
69385fee,2022-07-11 00:00:00,3
c9a87f98,2022-07-11 00:00:00,4
75687faa,2022-07-11 00:00:00,
8749dcc4,2022-07-11 00:00:00,2
2d029003,2022-07-11 00:00:00,1
2a22d33d,2022-07-11 00:00:00,
ab8c17ec,2022-07-11 00:00:00,3
b8021f43,2022-07-11 00:00:00,1
83779684,2022-07-11 00:00:00,2
c839fc5e,2022-07-11 00:00:00,
fbbf1e20,2022-07-11 00:00:00,2
3973daae,2022-07-11 00:00:00,2
5730d915,2022-07-11 00:00:00,2
962af07f,2022-07-11 00:00:00,2
79e2a534,2022-07-11 00:00:00,2
b1507feb,2022-07-11 00:00:00,4
41d7bd67,2022-07-11 00:00:00,2
090a5965,2022-07-11 00:00:00,5
6c7e74e3,2022-07-11 00:00:00,1
167b2ad1,2022-07-11 00:00:00,1
9628d663,2022-07-11 00:00:00,1
fef6400b,2022-07-11 00:00:00,
d41c1bd8,2022-07-11 00:00:00,2
be3ef5a1,2022-07-11 00:00:00,5
a0e9e403,2022-07-11 00:00:00,2
564e1c5c,2022-07-11 00:00:00,1
ff64ef29,2022-07-11 00:00:00,1
4f7ce99f,2022-07-11 00:00:00,3
381bd4d6,2022-07-11 00:00:00,1
e92d11c1,2022-07-11 00:00:00,3
09aa768c,2022-07-11 00:00:00,
8d79dc9c,2022-07-11 00:00:00,3
bde3cc45,2022-07-11 00:00:00,4
7bca029a,2022-07-11 00:00:00,3
52aca339,2022-07-11 00:00:00,
a900392f,2022-07-11 00:00:00,2
133188e8,2022-07-11 00:00:00,1
4a3188e2,2022-07-11 00:00:00,4
4da5df03,2022-07-11 00:00:00,
4bd3a067,2022-07-11 00:00:00,
70b3642c,2022-07-11 00:00:00,
fc27ccb3,2022-07-11 00:00:00,1
3d9ad678,2022-07-11 00:00:00,
09ba17f7,2022-07-11 00:00:00,4
c94d8d97,2022-07-11 00:00:00,1
2ab07cf9,2022-07-11 00:00:00,1
9d129bb1,2022-07-11 00:00:00,2
532a805b,2022-07-11 00:00:00,1
15fc0d08,2022-07-11 00:00:00,1
6a7706c3,2022-07-11 00:00:00,
1255601c,2022-07-11 00:00:00,1
d6c9bda6,2022-07-11 00:00:00,6
4ead5ecb,2022-07-11 00:00:00,7
5c93f40e,2022-07-11 00:00:00,2
ca91a79f,2022-07-11 00:00:00,1
974d7c29,2022-07-11 00:00:00,1
bf24c00e,2022-07-11 00:00:00,7
32fffb4d,2022-07-11 00:00:00,1
78658b59,2022-07-11 00:00:00,4
1621ba3b,2022-07-11 00:00:00,5
813db5ce,2022-07-11 00:00:00,2
63c7a788,2022-07-11 00:00:00,1
4fe7dc12,2022-07-11 00:00:00,6
3b278762,2022-07-11 00:00:00,2
6d88567e,2022-07-11 00:00:00,
a05c1dd0,2022-07-11 00:00:00,1
0b3d3a7c,2022-07-11 00:00:00,1
942d238d,2022-07-11 00:00:00,2
c9bf1aa2,2022-07-11 00:00:00,6
3e16625c,2022-07-11 00:00:00,1
217b78e6,2022-07-11 00:00:00,
3028a911,2022-07-11 00:00:00,1
97b8fe06,2022-07-11 00:00:00,
8b6a968f,2022-07-11 00:00:00,3
bc56da48,2022-07-11 00:00:00,1
5914eaf7,2022-07-11 00:00:00,1
605ec73e,2022-07-11 00:00:00,4
a823249b,2022-07-11 00:00:00,1
552b7d5f,2022-07-11 00:00:00,3
7b5d4bc4,2022-07-11 00:00:00,5
110f5352,2022-07-11 00:00:00,
f1b4a122,2022-07-11 00:00:00,3
54bab9e8,2022-07-11 00:00:00,1
ff41cbd6,2022-07-11 00:00:00,1
67846f75,2022-07-11 00:00:00,
7b330cc6,2022-07-11 00:00:00,2
2160b339,2022-07-11 00:00:00,6
79e08514,2022-07-11 00:00:00,4
0e41dc10,2022-07-11 00:00:00,1
05172e8e,2022-07-11 00:00:00,2
02cc2876,2022-07-11 00:00:00,1
c2dac878,2022-07-11 00:00:00,3
d9abff8c,2022-07-11 00:00:00,
0c1b463d,2022-07-11 00:00:00,1
3a356f0c,2022-07-11 00:00:00,3
7522b23a,2022-07-11 00:00:00,3
139a09f7,2022-07-11 00:00:00,2
bec6de53,2022-07-11 00:00:00,1
4f4c90a3,2022-07-11 00:00:00,
3f79535b,2022-07-11 00:00:00,
22891669,2022-07-11 00:00:00,13
c7cc8fe7,2022-07-11 00:00:00,7
1c27b140,2022-07-11 00:00:00,1
e2bbe0bf,2022-07-11 00:00:00,1
0308a7da,2022-07-11 00:00:00,4
85b3463b,2022-07-11 00:00:00,
36138cd1,2022-07-11 00:00:00,1
e4d0a71d,2022-07-11 00:00:00,2
8cbb943c,2022-07-11 00:00:00,1
6ee4e8eb,2022-07-11 00:00:00,1
b767251c,2022-07-11 00:00:00,
aa147d87,2022-07-11 00:00:00,
bad34721,2022-07-11 00:00:00,
74ea9515,2022-07-11 00:00:00,
ec4f4ca7,2022-07-11 00:00:00,4
7d7df931,2022-07-11 00:00:00,
eda8284c,2022-07-11 00:00:00,1
d0d7e060,2022-07-11 00:00:00,
0d9b0b9b,2022-07-11 00:00:00,
835ef2dd,2022-07-11 00:00:00,
b7ae5c62,2022-07-11 00:00:00,
e23cad14,2022-07-11 00:00:00,3
7118ec2a,2022-07-11 00:00:00,1
fd1f3b5f,2022-07-11 00:00:00,
b76fcb14,2022-07-11 00:00:00,
f4be3496,2022-07-11 00:00:00,1
8eec3a5f,2022-07-11 00:00:00,
3c66df0a,2022-07-11 00:00:00,
a4179446,2022-07-11 00:00:00,3
ed19ca19,2022-07-11 00:00:00,1
134bee02,2022-07-11 00:00:00,1
58351f1c,2022-07-11 00:00:00,1
ddcb0276,2022-07-11 00:00:00,
cf84d872,2022-07-11 00:00:00,1
8d7bd08a,2022-07-11 00:00:00,2
64547baf,2022-07-11 00:00:00,2
d6356b4b,2022-07-11 00:00:00,
7a0b94e3,2022-07-11 00:00:00,
28736034,2022-07-11 00:00:00,
66bb6fe2,2022-07-11 00:00:00,
0d1d08d2,2022-07-11 00:00:00,1
1c2c3ef5,2022-07-11 00:00:00,
8b3ac819,2022-07-11 00:00:00,6
4ea9b29e,2022-07-11 00:00:00,
8f3d07a4,2022-07-11 00:00:00,
030b181a,2022-07-11 00:00:00,2
a288f063,2022-07-11 00:00:00,
954b1349,2022-07-11 00:00:00,3
eda75589,2022-07-11 00:00:00,1
a021ea54,2022-07-11 00:00:00,2
bf1c09f5,2022-07-11 00:00:00,
b96772ef,2022-07-11 00:00:00,
3e6a4674,2022-07-11 00:00:00,
86357d0b,2022-07-11 00:00:00,2
50dc02f2,2022-07-11 00:00:00,
5640f2fe,2022-07-11 00:00:00,
6f38d48c,2022-07-11 00:00:00,2
49016867,2022-07-11 00:00:00,3
49bf2f0b,2022-07-11 00:00:00,
6897d182,2022-07-11 00:00:00,1
3e87e011,2022-07-11 00:00:00,1
77428197,2022-07-11 00:00:00,2
a79aaadc,2022-07-11 00:00:00,2
f34d8cf3,2022-07-11 00:00:00,1
9f5c92e4,2022-07-11 00:00:00,
b869624c,2022-07-11 00:00:00,
5ae3fbfd,2022-07-11 00:00:00,
fe0d842e,2022-07-11 00:00:00,1
4a31ca32,2022-07-11 00:00:00,2
48f8f328,2022-07-11 00:00:00,2
84ed3391,2022-07-11 00:00:00,3
978f12de,2022-07-11 00:00:00,
ab858504,2022-07-11 00:00:00,3
43f91fc2,2022-07-11 00:00:00,1
6b86c608,2022-07-11 00:00:00,2
4943e58d,2022-07-11 00:00:00,
6948c547,2022-07-11 00:00:00,2
fd1790e9,2022-07-11 00:00:00,2
a4ca790f,2022-07-11 00:00:00,1
ce335b4c,2022-07-11 00:00:00,
b8415e1a,2022-07-11 00:00:00,1
46249c6a,2022-07-11 00:00:00,1
05d517c0,2022-07-11 00:00:00,3
4a07a9f1,2022-07-11 00:00:00,2
0d6e1cdc,2022-07-11 00:00:00,4
d84a5ed8,2022-07-11 00:00:00,
cb848daa,2022-07-11 00:00:00,
09220679,2022-07-11 00:00:00,1
ed740501,2022-07-11 00:00:00,1
3a63b825,2022-07-11 00:00:00,
5c359697,2022-07-11 00:00:00,1
2d9f22f6,2022-07-11 00:00:00,
ebf4e5c1,2022-07-11 00:00:00,5
0fc3432f,2022-07-11 00:00:00,
1030a6b2,2022-07-11 00:00:00,1
04ee5fad,2022-07-11 00:00:00,
9f53aca4,2022-07-11 00:00:00,
75b2bbf9,2022-07-11 00:00:00,2
424fc91a,2022-07-11 00:00:00,1
9dbb267a,2022-07-11 00:00:00,1
250fa36d,2022-07-11 00:00:00,
8d15b4ea,2022-07-11 00:00:00,
c5d090d1,2022-07-11 00:00:00,
86531927,2022-07-11 00:00:00,
d8f52c19,2022-07-11 00:00:00,5
65ec3783,2022-07-11 00:00:00,1
eb2e292c,2022-07-11 00:00:00,
abc182cc,2022-07-11 00:00:00,
686123e6,2022-07-11 00:00:00,3
37f5b746,2022-07-11 00:00:00,
23ff8622,2022-07-11 00:00:00,
fad716f7,2022-07-11 00:00:00,
92db5bce,2022-07-11 00:00:00,
afbfd9cf,2022-07-11 00:00:00,3
5f6902e7,2022-07-11 00:00:00,
9c215939,2022-07-11 00:00:00,
7183892b,2022-07-11 00:00:00,
6c0fc416,2022-07-11 00:00:00,
dc5da21b,2022-07-11 00:00:00,1
026b4f44,2022-07-11 00:00:00,
2fc0363b,2022-07-11 00:00:00,2
e8882298,2022-07-11 00:00:00,
253c9737,2022-07-11 00:00:00,
938f0464,2022-07-11 00:00:00,1
65ac0726,2022-07-11 00:00:00,2
40d5c457,2022-07-11 00:00:00,1
4cd24b89,2022-07-11 00:00:00,
30de21c3,2022-07-11 00:00:00,3
52ae68cb,2022-07-11 00:00:00,
9c87be29,2022-07-11 00:00:00,
cc332749,2022-07-11 00:00:00,
b47d6a16,2022-07-11 00:00:00,
127217d8,2022-07-11 00:00:00,5
9358569f,2022-07-11 00:00:00,
9dfba785,2022-07-11 00:00:00,1
38b7fed1,2022-07-11 00:00:00,
cf46d998,2022-07-11 00:00:00,
0b8dbfea,2022-07-11 00:00:00,1
7759240c,2022-07-11 00:00:00,1
2cc9225f,2022-07-11 00:00:00,1
04d137cb,2022-07-11 00:00:00,
04128356,2022-07-11 00:00:00,1
12280413,2022-07-11 00:00:00,2
39ad10e2,2022-07-11 00:00:00,
c3f049fa,2022-07-11 00:00:00,8
4c1d5a71,2022-07-11 00:00:00,1
1b4f81ea,2022-07-11 00:00:00,
906fc311,2022-07-11 00:00:00,2
86b60524,2022-07-11 00:00:00,5
d61dacb0,2022-07-11 00:00:00,2
ba029d3e,2022-07-11 00:00:00,1
a7a34127,2022-07-11 00:00:00,
ada2e33b,2022-07-11 00:00:00,1
463861ee,2022-07-11 00:00:00,3
a6615a62,2022-07-11 00:00:00,
feb93185,2022-07-11 00:00:00,4
18ff5b72,2022-07-11 00:00:00,
6006905e,2022-07-11 00:00:00,1
34616d77,2022-07-11 00:00:00,
9d3a0376,2022-07-11 00:00:00,1
a9fadc8e,2022-07-11 00:00:00,2
dcf83ff4,2022-07-11 00:00:00,
64b474e9,2022-07-11 00:00:00,1
38839a52,2022-07-11 00:00:00,
99fdbafb,2022-07-11 00:00:00,
f4061599,2022-07-11 00:00:00,
68773753,2022-07-11 00:00:00,1
b36b68d8,2022-07-11 00:00:00,
e3a05a9e,2022-07-11 00:00:00,4
7baaebae,2022-07-11 00:00:00,
ce600ca1,2022-07-11 00:00:00,
321f887a,2022-07-11 00:00:00,
f416faf9,2022-07-11 00:00:00,1
d35e2fcb,2022-07-11 00:00:00,3
58372cad,2022-07-11 00:00:00,
0576e17a,2022-07-11 00:00:00,1
f1bea401,2022-07-11 00:00:00,
588a68e3,2022-07-11 00:00:00,1
fbc4457d,2022-07-11 00:00:00,2
cf45c1b5,2022-07-11 00:00:00,
67e91493,2022-07-11 00:00:00,
cfeeb812,2022-07-11 00:00:00,1
d6965361,2022-07-11 00:00:00,3
81fc32b3,2022-07-11 00:00:00,2
cdf1da35,2022-07-11 00:00:00,2
13765e44,2022-07-11 00:00:00,1
7354e0f8,2022-07-11 00:00:00,
be42a63e,2022-07-11 00:00:00,
ad317063,2022-07-11 00:00:00,1
808b4008,2022-07-11 00:00:00,
d0c0200c,2022-07-11 00:00:00,1
11b1bcfd,2022-07-11 00:00:00,
648d6021,2022-07-11 00:00:00,
118bd041,2022-07-11 00:00:00,
97c6d0f9,2022-07-11 00:00:00,1
2fde9d5f,2022-07-11 00:00:00,
109165fe,2022-07-11 00:00:00,5
74201fb3,2022-07-11 00:00:00,1
42b24345,2022-07-11 00:00:00,1
d9a9e908,2022-07-11 00:00:00,
708c49f6,2022-07-11 00:00:00,
53f0951f,2022-07-11 00:00:00,
1ac13a7c,2022-07-11 00:00:00,
48e8a28d,2022-07-11 00:00:00,2
97459ea1,2022-07-11 00:00:00,
904219dd,2022-07-11 00:00:00,1
cd09965f,2022-07-11 00:00:00,1
82e03973,2022-07-11 00:00:00,1
b3126995,2022-07-11 00:00:00,1
a7cdef67,2022-07-11 00:00:00,1
321188b9,2022-07-11 00:00:00,3
0ae6636a,2022-07-11 00:00:00,
a03eac10,2022-07-11 00:00:00,
907c9f4b,2022-07-11 00:00:00,3
924856af,2022-07-11 00:00:00,1
543621f4,2022-07-11 00:00:00,
c4c15614,2022-07-11 00:00:00,
996c85bd,2022-07-11 00:00:00,
27a47c42,2022-07-11 00:00:00,
1a41eb93,2022-07-11 00:00:00,1
f2261f3c,2022-07-11 00:00:00,1
09d75d49,2022-07-11 00:00:00,18
c6fbefb6,2022-07-11 00:00:00,
6236b58b,2022-07-11 00:00:00,1
ec2d8b13,2022-07-11 00:00:00,1
8dda6c19,2022-07-11 00:00:00,2
34a51e75,2022-07-11 00:00:00,
9431e0a3,2022-07-11 00:00:00,3
b6bb04e1,2022-07-11 00:00:00,1
ac5b3eb3,2022-07-11 00:00:00,
92d32ff4,2022-07-11 00:00:00,
4f6a3b5a,2022-07-11 00:00:00,
d0d019dc,2022-07-11 00:00:00,
ade61460,2022-07-11 00:00:00,
0d4d83ab,2022-07-11 00:00:00,1
a6eb4a14,2022-07-11 00:00:00,
5a1c3afc,2022-07-11 00:00:00,
5a2fb1fd,2022-07-11 00:00:00,2
95638f64,2022-07-11 00:00:00,
3ac61715,2022-07-11 00:00:00,
8891b841,2022-07-11 00:00:00,
a1be0c4a,2022-07-11 00:00:00,
51bc8a65,2022-07-11 00:00:00,
d459c2a6,2022-07-11 00:00:00,1
68458c1f,2022-07-11 00:00:00,2
21f3a969,2022-07-11 00:00:00,4
43a8404c,2022-07-11 00:00:00,
034df295,2022-07-11 00:00:00,1
d244ffac,2022-07-11 00:00:00,1
cdff7131,2022-07-11 00:00:00,2
24349989,2022-07-11 00:00:00,1
36b049de,2022-07-11 00:00:00,
23e9a3dd,2022-07-11 00:00:00,
8c771ac6,2022-07-11 00:00:00,
de72b98f,2022-07-11 00:00:00,1
d9809a4e,2022-07-11 00:00:00,3
d39aa39e,2022-07-11 00:00:00,1
79542975,2022-07-11 00:00:00,
a95f456f,2022-07-11 00:00:00,1
a26dab7a,2022-07-11 00:00:00,
2179d415,2022-07-11 00:00:00,
325af129,2022-07-11 00:00:00,
1b1e315e,2022-07-11 00:00:00,
eb74f378,2022-07-11 00:00:00,1
26ef4d4e,2022-07-11 00:00:00,2
64618971,2022-07-11 00:00:00,2
00a6e2ce,2022-07-11 00:00:00,3
024eea90,2022-07-11 00:00:00,
e97adf3a,2022-07-11 00:00:00,1
538851fd,2022-07-11 00:00:00,
bc09402e,2022-07-11 00:00:00,
7c0cb258,2022-07-11 00:00:00,
c806147c,2022-07-11 00:00:00,
b06908fc,2022-07-11 00:00:00,
025fb677,2022-07-11 00:00:00,
fa7d528b,2022-07-11 00:00:00,
618949c5,2022-07-11 00:00:00,
8ba859f2,2022-07-11 00:00:00,1
3546ac3b,2022-07-11 00:00:00,
7077c88d,2022-07-11 00:00:00,
6865aa7a,2022-07-11 00:00:00,
9c6f4952,2022-07-11 00:00:00,1
efaf5105,2022-07-11 00:00:00,1
347cea50,2022-07-11 00:00:00,
b9e92f14,2022-07-11 00:00:00,
896f0637,2022-07-11 00:00:00,
5c2d65e5,2022-07-11 00:00:00,
40e846fd,2022-07-11 00:00:00,1
fe794b67,2022-07-11 00:00:00,1
568cbbd4,2022-07-11 00:00:00,1
7aceb992,2022-07-11 00:00:00,
28aa8d6e,2022-07-11 00:00:00,9
86d3c5e0,2022-07-11 00:00:00,1
0c367797,2022-07-11 00:00:00,1
ddab82b8,2022-07-11 00:00:00,
586f783c,2022-07-11 00:00:00,
88bc1595,2022-07-11 00:00:00,1
d9fee19c,2022-07-11 00:00:00,2
e7d5a5b1,2022-07-11 00:00:00,
55a96a85,2022-07-11 00:00:00,3
3c9c6220,2022-07-11 00:00:00,
83f951a2,2022-07-11 00:00:00,
ddf4a3bc,2022-07-11 00:00:00,1
8c74d1fd,2022-07-11 00:00:00,
7dc6b936,2022-07-11 00:00:00,3
9efab7e1,2022-07-11 00:00:00,
3d183573,2022-07-11 00:00:00,
209a955f,2022-07-11 00:00:00,
b3b39741,2022-07-11 00:00:00,
8f618904,2022-07-11 00:00:00,
c3f73c18,2022-07-11 00:00:00,1
741ad40a,2022-07-11 00:00:00,
7133a21d,2022-07-11 00:00:00,1
f765f23a,2022-07-11 00:00:00,1
d779a373,2022-07-11 00:00:00,1
8f2dc291,2022-07-11 00:00:00,2
7865315e,2022-07-11 00:00:00,
ec011966,2022-07-11 00:00:00,
7d3c43db,2022-07-11 00:00:00,1
c1e1c4c6,2022-07-11 00:00:00,1
7b4030fe,2022-07-11 00:00:00,
761be9f6,2022-07-11 00:00:00,
de391774,2022-07-11 00:00:00,1
b91db9c2,2022-07-11 00:00:00,1
df6af7cd,2022-07-11 00:00:00,
8e22276a,2022-07-11 00:00:00,
07d3c1d1,2022-07-11 00:00:00,
0081190c,2022-07-11 00:00:00,
45c4a00e,2022-07-11 00:00:00,
21a720db,2022-07-11 00:00:00,
d8e2b017,2022-07-11 00:00:00,1
d0a3914e,2022-07-11 00:00:00,1
fc3bf737,2022-07-11 00:00:00,
2bd7a00d,2022-07-11 00:00:00,
e5f31d0c,2022-07-11 00:00:00,
f1dfecaa,2022-07-11 00:00:00,
fa57013c,2022-07-11 00:00:00,
901c299d,2022-07-11 00:00:00,1
efeba058,2022-07-11 00:00:00,2
d1a60dea,2022-07-11 00:00:00,
fe25c0e5,2022-07-11 00:00:00,
1d70d99c,2022-07-11 00:00:00,1
84492678,2022-07-11 00:00:00,
f46a9dbc,2022-07-11 00:00:00,1
51fd78ac,2022-07-11 00:00:00,
058b5c5f,2022-07-11 00:00:00,
783e7cb9,2022-07-11 00:00:00,
7422776a,2022-07-11 00:00:00,
ee8fdc02,2022-07-11 00:00:00,1
1fe4faa3,2022-07-11 00:00:00,1
16d204a8,2022-07-11 00:00:00,1
4a7f0a95,2022-07-11 00:00:00,
3529682c,2022-07-11 00:00:00,
36ce9096,2022-07-11 00:00:00,1
ca97210e,2022-07-11 00:00:00,
298fc56a,2022-07-11 00:00:00,
a2bb4d0e,2022-07-11 00:00:00,1
1c422990,2022-07-11 00:00:00,1
ebb793d6,2022-07-11 00:00:00,
4ad1602d,2022-07-11 00:00:00,
3f390f90,2022-07-11 00:00:00,
ef3e5bd1,2022-07-11 00:00:00,1
4865dcfb,2022-07-11 00:00:00,
58672251,2022-07-11 00:00:00,1
4a943ddb,2022-07-11 00:00:00,
17854787,2022-07-11 00:00:00,
c5c272fd,2022-07-11 00:00:00,2
bea127ff,2022-07-11 00:00:00,1
ce7d6538,2022-07-11 00:00:00,
3192db35,2022-07-11 00:00:00,
2ce00f84,2022-07-11 00:00:00,
f796a96d,2022-07-11 00:00:00,
57f3b193,2022-07-11 00:00:00,1
aa91fe26,2022-07-11 00:00:00,
2f93d0bc,2022-07-11 00:00:00,1
d1342a04,2022-07-11 00:00:00,1
9f0a9d6e,2022-07-11 00:00:00,
b12a2d47,2022-07-11 00:00:00,
d4698a9c,2022-07-11 00:00:00,
e45f08ac,2022-07-11 00:00:00,
fb03c58d,2022-07-11 00:00:00,1
bc3711ac,2022-07-11 00:00:00,
a266e5bd,2022-07-11 00:00:00,1
8076e088,2022-07-11 00:00:00,1
44610254,2022-07-11 00:00:00,
8884ed85,2022-07-11 00:00:00,1
e7801595,2022-07-11 00:00:00,1
c25d2335,2022-07-11 00:00:00,1
0a6834c0,2022-07-11 00:00:00,
da339bc1,2022-07-11 00:00:00,1
a0d3edb6,2022-07-11 00:00:00,
06aae233,2022-07-11 00:00:00,
7cb029e5,2022-07-11 00:00:00,1
09ea5dc8,2022-07-11 00:00:00,1
10cc6809,2022-07-11 00:00:00,1
1b43957f,2022-07-11 00:00:00,1
8822e221,2022-07-11 00:00:00,1
87411f59,2022-07-11 00:00:00,3
95348231,2022-07-11 00:00:00,1
8d6bc7c7,2022-07-11 00:00:00,
e9695c20,2022-07-11 00:00:00,
044cb879,2022-07-11 00:00:00,1
4d4f55ec,2022-07-11 00:00:00,
3c6d8e92,2022-07-11 00:00:00,
d8118110,2022-07-11 00:00:00,1
bed14ece,2022-07-11 00:00:00,1
c0cc6cda,2022-07-11 00:00:00,
16096342,2022-07-11 00:00:00,1
10cec5dc,2022-07-11 00:00:00,
f2ae3b12,2022-07-11 00:00:00,
6e082525,2022-07-11 00:00:00,
748f3c92,2022-07-11 00:00:00,1
aa393567,2022-07-11 00:00:00,
6fee5d12,2022-07-11 00:00:00,
6310f6ac,2022-07-11 00:00:00,1
cda4e59f,2022-07-11 00:00:00,
5de7f171,2022-07-11 00:00:00,
8d4e351f,2022-07-11 00:00:00,
0e5c7539,2022-07-11 00:00:00,1
9edd932f,2022-07-11 00:00:00,
4df6dbf3,2022-07-11 00:00:00,
7ee9ca3d,2022-07-11 00:00:00,
08c1ab3d,2022-07-11 00:00:00,
b09f15be,2022-07-11 00:00:00,2
466e746f,2022-07-11 00:00:00,1
add034ff,2022-07-11 00:00:00,
0d9e0010,2022-07-11 00:00:00,1
948b0e9a,2022-07-11 00:00:00,
0a24acb6,2022-07-11 00:00:00,1
29d14480,2022-07-11 00:00:00,
85525ab8,2022-07-11 00:00:00,
6c107052,2022-07-11 00:00:00,
